time,src,dst,proto,sport,dport,len
2026-05-01 20:02:56,192.168.0.42,194.168.4.123,UDP,54856,53,105
2026-05-01 20:02:56,192.168.0.42,194.168.8.123,UDP,54856,53,105
2026-05-01 20:02:56,194.168.4.123,192.168.0.42,UDP,53,54856,350
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60832,443,66
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60833,443,66
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60832,66
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60833,66
2026-05-01 20:02:56,194.168.8.123,192.168.0.42,UDP,53,54856,350
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60832,443,54
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60833,443,54
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60833,443,531
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60832,443,531
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60832,56
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60832,56
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60833,56
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60832,1514
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60832,1514
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60832,1514
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60832,1514
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60832,1514
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60832,998
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60833,1514
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60833,1514
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60833,1514
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60833,1514
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60833,1514
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60833,998
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60832,443,54
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60833,443,54
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60832,443,134
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60833,443,134
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60832,443,1494
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60832,443,896
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60832,443,1063
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60833,443,1494
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60833,443,896
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60833,443,1062
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60832,56
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60832,56
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60833,56
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60832,513
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60833,513
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60833,56
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60833,443,54
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60832,443,54
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60832,1514
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60832,1514
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60832,97
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60833,1514
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60833,845
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60833,834
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60832,443,54
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60833,443,54
2026-05-01 20:02:56,13.107.137.11,192.168.0.42,TCP,443,60832,1514
2026-05-01 20:02:56,192.168.0.42,13.107.137.11,TCP,60832,443,66
2026-05-01 20:02:57,192.168.0.42,52.105.167.25,TCP,60834,443,66
2026-05-01 20:02:57,52.105.167.25,192.168.0.42,TCP,443,60834,66
2026-05-01 20:02:57,192.168.0.42,52.105.167.25,TCP,60834,443,54
