time,src,dst,proto,sport,dport,len
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59055,58
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59055,62078,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59055,381
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59055,62078,54
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59051,62078,250
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59055,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59055,54
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59055,62078,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59051,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59051,140
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59051,62078,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59051,1150
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59051,62078,1166
2026-04-25 17:04:13,192.168.0.42,13.69.239.78,TCP,59537,443,54
2026-04-25 17:04:13,192.168.0.42,174.142.116.47,TCP,57479,443,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59051,54
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59051,60
2026-04-25 17:04:13,192.168.0.42,213.104.24.96,TCP,56905,443,600
2026-04-25 17:04:13,13.69.239.78,192.168.0.42,TCP,443,59537,54
2026-04-25 17:04:13,192.168.0.42,13.69.239.78,TCP,59537,443,54
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59051,62078,54
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,56905,56
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,56905,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,56905,533
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,56905,87
2026-04-25 17:04:13,192.168.0.36,192.168.0.42,TCP,62078,59051,99
2026-04-25 17:04:13,192.168.0.42,213.104.24.96,TCP,56905,443,54
2026-04-25 17:04:13,192.168.0.42,192.168.0.36,TCP,59051,62078,87
