time,src,dst,proto,sport,dport,len
2026-05-01 19:35:42,192.168.0.10,239.255.255.250,UDP,48423,1900,375
2026-05-01 19:35:43,192.168.0.10,239.255.255.250,UDP,36040,1900,420
2026-05-01 19:35:43,192.168.0.42,162.254.196.79,TCP,52971,27019,108
2026-05-01 19:35:44,162.254.196.79,192.168.0.42,TCP,27019,52971,54
2026-05-01 19:35:44,34.149.66.137,192.168.0.42,TCP,443,51545,78
2026-05-01 19:35:44,34.149.66.137,192.168.0.42,TCP,443,51545,54
2026-05-01 19:35:44,192.168.0.42,34.149.66.137,TCP,51545,443,54
2026-05-01 19:35:44,192.168.0.42,34.149.66.137,TCP,51545,443,78
2026-05-01 19:35:44,192.168.0.42,34.149.66.137,TCP,51545,443,54
2026-05-01 19:35:44,34.149.66.137,192.168.0.42,TCP,443,51545,54
2026-05-01 19:35:44,192.168.0.42,34.149.66.137,TCP,51545,443,54
2026-05-01 19:35:44,34.149.66.137,192.168.0.42,TCP,443,51545,54
2026-05-01 19:35:44,34.149.66.137,192.168.0.42,TCP,443,51545,54
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51544,443,54
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51553,443,66
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51554,443,66
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,66
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51544,54
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51544,54
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51553,66
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51554,66
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51544,443,54
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51553,443,54
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51554,443,54
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51553,443,531
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51554,443,982
2026-05-01 19:35:44,192.168.0.42,34.54.194.141,TCP,50398,443,55
2026-05-01 19:35:44,192.168.0.42,160.79.104.10,TCP,59756,443,55
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,66
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,54
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,531
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51553,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51554,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51554,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51553,1514
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51553,1514
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51553,443,54
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51553,1514
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51553,1514
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51553,1514
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51553,998
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51554,1514
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51554,1514
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51554,1514
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51554,1514
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51554,1514
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51554,998
2026-05-01 19:35:44,160.79.104.10,192.168.0.42,TCP,443,59756,66
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51553,443,54
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51554,443,54
2026-05-01 19:35:44,34.54.194.141,192.168.0.42,TCP,443,50398,66
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51553,443,134
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51553,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51553,443,896
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51553,443,1062
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51554,443,134
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51554,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51554,443,897
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51554,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51554,443,1396
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,1514
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,1514
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,1514
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,1514
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,1514
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,998
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,54
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,134
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,903
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51553,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51553,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51553,513
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51554,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51554,513
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51554,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51554,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51554,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,513
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,1494
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51555,443,568
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51554,443,54
2026-05-01 19:35:44,192.168.0.42,13.107.137.11,TCP,51553,443,54
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:44,13.107.137.11,192.168.0.42,TCP,443,51555,56
2026-05-01 19:35:45,13.107.137.11,192.168.0.42,TCP,443,51553,1514
2026-05-01 19:35:45,13.107.137.11,192.168.0.42,TCP,443,51553,1514
2026-05-01 19:35:45,192.168.0.42,13.107.137.11,TCP,51553,443,54
2026-05-01 19:35:45,13.107.137.11,192.168.0.42,TCP,443,51553,139
2026-05-01 19:35:45,13.107.137.11,192.168.0.42,TCP,443,51554,1514
2026-05-01 19:35:45,13.107.137.11,192.168.0.42,TCP,443,51554,1514
2026-05-01 19:35:45,13.107.137.11,192.168.0.42,TCP,443,51554,101
2026-05-01 19:35:45,192.168.0.42,13.107.137.11,TCP,51554,443,54
2026-05-01 19:35:45,192.168.0.42,160.79.104.10,TCP,60146,443,55
2026-05-01 19:35:45,192.168.0.42,13.107.137.11,TCP,51553,443,54
2026-05-01 19:35:45,192.168.0.42,34.36.57.103,TCP,62363,443,55
2026-05-01 19:35:45,160.79.104.10,192.168.0.42,TCP,443,60146,66
2026-05-01 19:35:45,13.107.137.11,192.168.0.42,TCP,443,51555,1514
2026-05-01 19:35:45,13.107.137.11,192.168.0.42,TCP,443,51555,1514
