time,src,dst,proto,sport,dport,len
2026-05-05 16:58:38,10.8.40.86,74.178.130.41,TCP,54111,443,55
2026-05-05 16:58:38,74.178.130.41,10.8.40.86,TCP,443,54111,66
2026-05-05 16:58:38,10.8.40.86,35.186.224.39,TCP,56298,443,97
2026-05-05 16:58:38,35.186.224.39,10.8.40.86,TCP,443,56298,60
2026-05-05 16:58:38,35.186.224.39,10.8.40.86,TCP,443,56298,94
2026-05-05 16:58:39,10.8.40.86,35.186.224.39,TCP,56298,443,54
2026-05-05 16:58:42,52.108.50.36,10.8.40.86,TCP,443,53615,87
2026-05-05 16:58:42,10.8.40.86,52.108.50.36,TCP,53615,443,54
2026-05-05 16:58:43,172.64.148.235,10.8.40.86,TCP,443,51967,78
2026-05-05 16:58:43,10.8.40.86,172.64.148.235,TCP,51967,443,82
2026-05-05 16:58:43,172.64.148.235,10.8.40.86,TCP,443,51967,60
2026-05-05 16:58:46,10.8.40.86,162.254.196.80,TCP,62711,27019,113
2026-05-05 16:58:46,162.254.196.80,10.8.40.86,TCP,27019,62711,60
2026-05-05 16:58:47,10.8.40.86,35.186.224.33,TCP,55799,443,55
2026-05-05 16:58:47,35.186.224.33,10.8.40.86,TCP,443,55799,66
2026-05-05 16:58:49,10.8.40.86,35.186.247.105,TCP,51566,443,66
2026-05-05 16:58:49,35.186.247.105,10.8.40.86,TCP,443,51566,66
2026-05-05 16:58:49,10.8.40.86,35.186.247.105,TCP,51566,443,54
2026-05-05 16:58:49,10.8.40.86,35.186.247.105,TCP,51566,443,592
2026-05-05 16:58:49,10.8.40.86,104.18.2.115,TCP,51567,443,66
2026-05-05 16:58:49,35.186.247.105,10.8.40.86,TCP,443,51566,60
2026-05-05 16:58:49,104.18.2.115,10.8.40.86,TCP,443,51567,66
2026-05-05 16:58:49,10.8.40.86,104.18.2.115,TCP,51567,443,54
2026-05-05 16:58:49,35.186.247.105,10.8.40.86,TCP,443,51566,257
2026-05-05 16:58:49,10.8.40.86,104.18.2.115,TCP,51567,443,571
2026-05-05 16:58:49,10.8.40.86,35.186.247.105,TCP,51566,443,363
2026-05-05 16:58:49,104.18.2.115,10.8.40.86,TCP,443,51567,60
2026-05-05 16:58:49,104.18.2.115,10.8.40.86,TCP,443,51567,257
2026-05-05 16:58:49,10.8.40.86,104.18.2.115,TCP,51567,443,326
2026-05-05 16:58:49,35.186.247.105,10.8.40.86,TCP,443,51566,60
2026-05-05 16:58:49,104.18.2.115,10.8.40.86,TCP,443,51567,60
2026-05-05 16:58:49,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:49,104.18.2.115,10.8.40.86,TCP,443,51567,477
2026-05-05 16:58:49,104.18.2.115,10.8.40.86,TCP,443,51567,1054
2026-05-05 16:58:49,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:49,104.18.2.115,10.8.40.86,TCP,443,51567,60
2026-05-05 16:58:49,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:49,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:49,104.18.2.115,10.8.40.86,TCP,443,51567,64
2026-05-05 16:58:49,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:49,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:49,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:49,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:49,104.18.2.115,10.8.40.86,TCP,443,51567,74
2026-05-05 16:58:49,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:49,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,10.8.40.86,104.18.2.115,TCP,51567,443,54
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,84
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,89
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,1440
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,113
2026-05-05 16:58:50,10.8.40.86,104.18.2.115,TCP,51567,443,54
2026-05-05 16:58:50,10.8.40.86,104.18.2.115,TCP,51567,443,78
2026-05-05 16:58:50,10.8.40.86,104.18.2.115,TCP,51567,443,54
2026-05-05 16:58:50,35.186.247.105,10.8.40.86,TCP,443,51566,1440
2026-05-05 16:58:50,35.186.247.105,10.8.40.86,TCP,443,51566,1440
2026-05-05 16:58:50,35.186.247.105,10.8.40.86,TCP,443,51566,372
2026-05-05 16:58:50,35.186.247.105,10.8.40.86,TCP,443,51566,1140
2026-05-05 16:58:50,35.186.247.105,10.8.40.86,TCP,443,51566,1440
2026-05-05 16:58:50,35.186.247.105,10.8.40.86,TCP,443,51566,598
2026-05-05 16:58:50,35.186.247.105,10.8.40.86,TCP,443,51566,1440
2026-05-05 16:58:50,35.186.247.105,10.8.40.86,TCP,443,51566,1440
2026-05-05 16:58:50,35.186.247.105,10.8.40.86,TCP,443,51566,1440
2026-05-05 16:58:50,35.186.247.105,10.8.40.86,TCP,443,51566,1440
2026-05-05 16:58:50,35.186.247.105,10.8.40.86,TCP,443,51566,1440
2026-05-05 16:58:50,10.8.40.86,35.186.247.105,TCP,51566,443,66
2026-05-05 16:58:50,10.8.40.86,35.186.247.105,TCP,51566,443,66
2026-05-05 16:58:50,10.8.40.86,35.186.247.105,TCP,51566,443,66
2026-05-05 16:58:50,10.8.40.86,35.186.247.105,TCP,51566,443,74
2026-05-05 16:58:50,10.8.40.86,35.186.247.105,TCP,51566,443,74
2026-05-05 16:58:50,10.8.40.86,35.186.247.105,TCP,51566,443,74
2026-05-05 16:58:50,10.8.40.86,35.186.247.105,TCP,51566,443,66
2026-05-05 16:58:50,10.8.40.86,35.186.247.105,TCP,51566,443,66
2026-05-05 16:58:50,10.8.40.86,35.186.247.105,TCP,51566,443,54
2026-05-05 16:58:50,10.8.40.86,35.186.247.105,TCP,51566,443,54
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,60
2026-05-05 16:58:50,104.18.2.115,10.8.40.86,TCP,443,51567,60
2026-05-05 16:58:50,35.186.247.105,10.8.40.86,TCP,443,51566,1440
2026-05-05 16:58:50,35.186.247.105,10.8.40.86,TCP,443,51566,1440
2026-05-05 16:58:50,35.186.247.105,10.8.40.86,TCP,443,51566,1440
2026-05-05 16:58:50,35.186.247.105,10.8.40.86,TCP,443,51566,1440
2026-05-05 16:58:50,10.8.40.86,35.186.247.105,TCP,51566,443,54
2026-05-05 16:58:50,35.186.247.105,10.8.40.86,TCP,443,51566,1440
2026-05-05 16:58:50,35.186.247.105,10.8.40.86,TCP,443,51566,598
2026-05-05 16:58:50,10.8.40.86,35.186.247.105,TCP,51566,443,66
2026-05-05 16:58:50,10.8.40.86,35.186.247.105,TCP,51566,443,66
2026-05-05 16:58:50,35.186.247.105,10.8.40.86,TCP,443,51566,1440
2026-05-05 16:58:50,35.186.247.105,10.8.40.86,TCP,443,51566,1440
2026-05-05 16:58:50,35.186.247.105,10.8.40.86,TCP,443,51566,1140
