time,src,dst,proto,sport,dport,len
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,66
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,66
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,66
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,66
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,66
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,74
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,66
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,66
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,898
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,66
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,66
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,66
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,66
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,1494
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,296
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,56
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,1514
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,1514
2026-05-01 23:34:05,13.107.137.11,192.168.0.42,TCP,443,62267,95
2026-05-01 23:34:05,192.168.0.42,13.107.137.11,TCP,62267,443,54
2026-05-01 23:34:05,192.168.0.42,52.105.167.25,TCP,50349,443,1514
2026-05-01 23:34:05,192.168.0.42,52.105.167.25,TCP,50349,443,910
2026-05-01 23:34:05,52.105.167.25,192.168.0.42,TCP,443,50349,54
2026-05-01 23:34:05,52.105.167.25,192.168.0.42,TCP,443,50349,1514
2026-05-01 23:34:05,52.105.167.25,192.168.0.42,TCP,443,50349,1514
2026-05-01 23:34:05,192.168.0.42,52.105.167.25,TCP,50349,443,54
2026-05-01 23:34:05,52.105.167.25,192.168.0.42,TCP,443,50349,1514
2026-05-01 23:34:05,52.105.167.25,192.168.0.42,TCP,443,50349,673
2026-05-01 23:34:05,192.168.0.42,52.105.167.25,TCP,50349,443,54
2026-05-01 23:34:06,192.168.0.10,239.255.255.250,UDP,38106,1900,366
2026-05-01 23:34:06,192.168.0.10,239.255.255.250,UDP,53607,1900,422
2026-05-01 23:34:06,192.168.0.10,239.255.255.250,UDP,45684,1900,375
2026-05-01 23:34:06,192.168.0.10,239.255.255.250,UDP,34894,1900,432
2026-05-01 23:34:06,192.168.0.10,239.255.255.250,UDP,40351,1900,420
2026-05-01 23:34:06,192.168.0.10,239.255.255.250,UDP,54961,1900,430
2026-05-01 23:34:07,192.168.0.42,194.168.4.123,UDP,55308,53,73
2026-05-01 23:34:07,194.168.4.123,192.168.0.42,UDP,53,55308,89
2026-05-01 23:34:07,192.168.0.42,185.25.182.52,TCP,58981,27019,108
2026-05-01 23:34:07,185.25.182.52,192.168.0.42,TCP,27019,58981,54
2026-05-01 23:34:07,192.168.0.42,35.186.247.105,TCP,50350,443,66
2026-05-01 23:34:07,192.168.0.42,104.18.3.115,TCP,50351,443,66
2026-05-01 23:34:07,35.186.247.105,192.168.0.42,TCP,443,50350,66
2026-05-01 23:34:07,192.168.0.42,35.186.247.105,TCP,50350,443,54
2026-05-01 23:34:07,104.18.3.115,192.168.0.42,TCP,443,50351,66
2026-05-01 23:34:07,192.168.0.42,104.18.3.115,TCP,50351,443,54
2026-05-01 23:34:07,192.168.0.42,35.186.247.105,TCP,50350,443,592
2026-05-01 23:34:07,192.168.0.42,104.18.3.115,TCP,50351,443,571
2026-05-01 23:34:07,35.186.247.105,192.168.0.42,TCP,443,50350,56
2026-05-01 23:34:07,35.186.247.105,192.168.0.42,TCP,443,50350,257
2026-05-01 23:34:07,192.168.0.42,35.186.247.105,TCP,50350,443,363
2026-05-01 23:34:07,104.18.3.115,192.168.0.42,TCP,443,50351,56
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,257
2026-05-01 23:34:08,192.168.0.42,104.18.3.115,TCP,50351,443,326
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,56
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,56
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,403
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,517
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,652
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,814
2026-05-01 23:34:08,192.168.0.42,104.18.3.115,TCP,50351,443,54
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1445
2026-05-01 23:34:08,192.168.0.42,104.18.3.115,TCP,50351,443,54
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,192.168.0.42,104.18.3.115,TCP,50351,443,54
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1376
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1307
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,192.168.0.42,104.18.3.115,TCP,50351,443,54
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1307
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1238
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,192.168.0.42,104.18.3.115,TCP,50351,443,54
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,192.168.0.42,104.18.3.115,TCP,50351,443,54
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,192.168.0.42,104.18.3.115,TCP,50351,443,54
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,192.168.0.42,104.18.3.115,TCP,50351,443,54
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,1514
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,77
2026-05-01 23:34:08,192.168.0.42,104.18.3.115,TCP,50351,443,54
2026-05-01 23:34:08,192.168.0.42,104.18.3.115,TCP,50351,443,78
2026-05-01 23:34:08,192.168.0.42,104.18.3.115,TCP,50351,443,54
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,598
2026-05-01 23:34:08,192.168.0.42,35.186.247.105,TCP,50350,443,54
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,192.168.0.42,35.186.247.105,TCP,50350,443,54
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,192.168.0.42,35.186.247.105,TCP,50350,443,54
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,192.168.0.42,35.186.247.105,TCP,50350,443,54
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,77
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,54
2026-05-01 23:34:08,104.18.3.115,192.168.0.42,TCP,443,50351,54
2026-05-01 23:34:08,192.168.0.42,104.18.3.115,TCP,50351,443,66
2026-05-01 23:34:08,192.168.0.42,35.186.247.105,TCP,50350,443,54
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,192.168.0.42,35.186.247.105,TCP,50350,443,54
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,192.168.0.42,35.186.247.105,TCP,50350,443,54
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,192.168.0.42,35.186.247.105,TCP,50350,443,54
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,192.168.0.42,35.186.247.105,TCP,50350,443,54
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,192.168.0.42,35.186.247.105,TCP,50350,443,54
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,192.168.0.42,35.186.247.105,TCP,50350,443,54
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,192.168.0.42,35.186.247.105,TCP,50350,443,54
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,192.168.0.42,35.186.247.105,TCP,50350,443,54
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
2026-05-01 23:34:08,192.168.0.42,35.186.247.105,TCP,50350,443,54
2026-05-01 23:34:08,35.186.247.105,192.168.0.42,TCP,443,50350,1466
