time,src,dst,proto,sport,dport,len
2026-04-25 15:27:43,192.168.0.10,239.255.255.250,UDP,50854,1900,375
2026-04-25 15:27:43,192.168.0.42,172.64.155.209,UDP,60774,443,86
2026-04-25 15:27:43,192.168.0.10,239.255.255.250,UDP,53958,1900,432
2026-04-25 15:27:43,192.168.0.10,239.255.255.250,UDP,52784,1900,420
2026-04-25 15:27:43,192.168.0.10,239.255.255.250,UDP,49878,1900,430
2026-04-25 15:27:43,192.168.0.42,34.149.66.154,TCP,60671,443,66
2026-04-25 15:27:44,192.168.0.42,194.168.4.123,UDP,62547,53,85
2026-04-25 15:27:44,192.168.0.42,194.168.4.123,UDP,57867,53,85
2026-04-25 15:27:44,34.149.66.154,192.168.0.42,TCP,443,60671,66
2026-04-25 15:27:44,192.168.0.42,34.149.66.154,TCP,60671,443,54
2026-04-25 15:27:44,192.168.0.42,34.149.66.154,TCP,60671,443,1466
2026-04-25 15:27:44,192.168.0.42,34.149.66.154,TCP,60671,443,687
2026-04-25 15:27:44,34.149.66.154,192.168.0.42,TCP,443,60671,56
2026-04-25 15:27:44,34.149.66.154,192.168.0.42,TCP,443,60671,56
2026-04-25 15:27:44,194.168.4.123,192.168.0.42,UDP,53,62547,188
2026-04-25 15:27:44,194.168.4.123,192.168.0.42,UDP,53,57867,139
2026-04-25 15:27:44,192.168.0.42,35.186.224.26,UDP,63975,443,1292
2026-04-25 15:27:44,192.168.0.42,35.186.224.26,UDP,63975,443,1292
2026-04-25 15:27:44,35.186.224.26,192.168.0.42,UDP,443,63975,82
2026-04-25 15:27:44,35.186.224.26,192.168.0.42,UDP,443,63975,1292
2026-04-25 15:27:44,192.168.0.42,35.186.224.26,UDP,63975,443,1292
2026-04-25 15:27:44,192.168.0.42,13.107.137.11,TCP,54668,443,1494
2026-04-25 15:27:44,192.168.0.42,13.107.137.11,TCP,54668,443,896
2026-04-25 15:27:44,192.168.0.42,13.107.137.11,TCP,54668,443,1062
2026-04-25 15:27:44,34.149.66.154,192.168.0.42,TCP,443,60671,1466
2026-04-25 15:27:44,34.149.66.154,192.168.0.42,TCP,443,60671,1466
2026-04-25 15:27:44,192.168.0.42,34.149.66.154,TCP,60671,443,54
2026-04-25 15:27:44,34.149.66.154,192.168.0.42,TCP,443,60671,762
2026-04-25 15:27:44,192.168.0.42,34.149.66.154,TCP,60671,443,118
2026-04-25 15:27:44,192.168.0.42,34.149.66.154,TCP,60671,443,146
2026-04-25 15:27:44,192.168.0.42,34.149.66.154,TCP,60671,443,633
2026-04-25 15:27:44,192.168.0.42,34.149.66.154,TCP,60671,443,1466
2026-04-25 15:27:44,192.168.0.42,34.149.66.154,TCP,60671,443,1466
2026-04-25 15:27:44,192.168.0.42,34.149.66.154,TCP,60671,443,781
2026-04-25 15:27:44,13.107.137.11,192.168.0.42,TCP,443,54668,66
2026-04-25 15:27:44,13.107.137.11,192.168.0.42,TCP,443,54668,66
2026-04-25 15:27:44,34.149.66.154,192.168.0.42,TCP,443,60671,56
2026-04-25 15:27:44,34.149.66.154,192.168.0.42,TCP,443,60671,56
2026-04-25 15:27:44,34.149.66.154,192.168.0.42,TCP,443,60671,56
2026-04-25 15:27:44,34.149.66.154,192.168.0.42,TCP,443,60671,56
2026-04-25 15:27:44,34.149.66.154,192.168.0.42,TCP,443,60671,56
2026-04-25 15:27:44,192.168.0.42,13.107.137.11,TCP,54668,443,1494
2026-04-25 15:27:44,13.107.137.11,192.168.0.42,TCP,443,54668,66
2026-04-25 15:27:44,192.168.0.42,35.186.224.26,UDP,63975,443,1292
2026-04-25 15:27:44,34.149.66.154,192.168.0.42,TCP,443,60671,581
2026-04-25 15:27:44,192.168.0.42,34.149.66.154,TCP,60671,443,85
2026-04-25 15:27:44,34.149.66.154,192.168.0.42,TCP,443,60671,56
2026-04-25 15:27:44,35.186.224.26,192.168.0.42,UDP,443,63975,1292
2026-04-25 15:27:44,35.186.224.26,192.168.0.42,UDP,443,63975,1292
2026-04-25 15:27:44,35.186.224.26,192.168.0.42,UDP,443,63975,1292
2026-04-25 15:27:44,192.168.0.42,35.186.224.26,UDP,63975,443,1292
2026-04-25 15:27:44,192.168.0.42,35.186.224.26,UDP,63975,443,83
2026-04-25 15:27:44,192.168.0.42,35.186.224.26,UDP,63975,443,85
2026-04-25 15:27:44,192.168.0.42,35.186.224.26,UDP,63975,443,125
2026-04-25 15:27:44,192.168.0.42,35.186.224.26,UDP,63975,443,115
2026-04-25 15:27:44,192.168.0.42,35.186.224.26,UDP,63975,443,78
2026-04-25 15:27:44,192.168.0.42,35.186.224.26,UDP,63975,443,1283
2026-04-25 15:27:44,34.149.66.154,192.168.0.42,TCP,443,60671,363
2026-04-25 15:27:44,35.186.224.26,192.168.0.42,UDP,443,63975,626
2026-04-25 15:27:44,35.186.224.26,192.168.0.42,UDP,443,63975,163
2026-04-25 15:27:44,192.168.0.42,35.186.224.26,UDP,63975,443,77
2026-04-25 15:27:44,192.168.0.42,35.186.224.26,UDP,63975,443,77
2026-04-25 15:27:44,35.186.224.26,192.168.0.42,UDP,443,63975,69
2026-04-25 15:27:44,35.186.224.26,192.168.0.42,UDP,443,63975,729
2026-04-25 15:27:44,192.168.0.42,35.186.224.26,UDP,63975,443,77
2026-04-25 15:27:44,192.168.0.42,34.149.66.154,TCP,60671,443,54
2026-04-25 15:27:44,35.186.224.26,192.168.0.42,UDP,443,63975,66
2026-04-25 15:27:44,13.107.137.11,192.168.0.42,TCP,443,54668,1514
2026-04-25 15:27:44,13.107.137.11,192.168.0.42,TCP,443,54668,1333
2026-04-25 15:27:44,13.107.137.11,192.168.0.42,TCP,443,54668,342
